Date,Time,Minute,Solar Radiation (W/m^2),Outside Temperature (T[n-1]),Inside Temperature Middle (T[n-1]),Fan on/off,Actual Temperature Middle ((T[n])
2022/11/27,08:42:56,520,524.333333,18.326181,25,1,26
2022/11/27,08:47:56,525,542.5,18.366181,26,1,26
2022/11/27,08:52:57,530,560.666667,18.406181,26,1,26
2022/11/27,08:57:56,535,578.833333,18.446181,26,1,26
2022/11/27,09:02:57,540,597,18.486181,26,1,27
2022/11/27,09:07:56,545,613.666667,18.572014,27,1,27
2022/11/27,09:12:57,550,630.333333,18.657848,27,1,27
2022/11/27,09:17:57,555,647,18.743681,27,1,27
2022/11/27,09:22:57,560,663.666667,18.829515,27,1,28
2022/11/27,09:27:59,565,680.333333,18.915348,28,1,28
2022/11/27,09:33:02,570,697,19.001182,28,1,28
2022/11/27,09:38:02,575,713.666667,19.087015,28,1,28
2022/11/27,09:43:03,580,730.333333,19.172848,28,1,28
2022/11/27,09:48:04,585,747,19.258682,28,1,28
2022/11/27,09:53:04,590,763.666667,19.344515,28,1,28
2022/11/27,09:58:04,595,780.333333,19.430349,28,1,28
2022/11/27,10:03:05,600,797,19.516182,28,1,29
2022/11/27,10:08:07,605,810.416667,19.682849,29,1,29
2022/11/27,10:13:19,610,823.833333,19.849515,29,1,30
2022/11/27,10:18:21,615,837.25,20.016182,30,1,29
2022/11/27,10:23:20,620,850.666667,20.182849,29,1,29
2022/11/27,10:28:21,625,864.083333,20.349515,29,1,29
2022/11/27,10:33:22,630,877.5,20.516182,29,1,30
2022/11/27,10:38:22,635,890.916667,20.682849,30,1,30
2022/11/27,10:43:23,640,904.333333,20.849515,30,1,30
2022/11/27,10:48:24,645,917.75,21.016182,30,1,30
2022/11/27,10:53:26,650,931.166667,21.182849,30,1,30
2022/11/27,10:58:26,655,944.583333,21.349515,30,1,30
2022/11/27,11:03:27,660,958,21.516182,30,1,30
2022/11/27,11:08:27,665,966.25,21.721182,30,1,30
2022/11/27,11:13:26,670,974.5,21.926182,30,1,30
2022/11/27,11:18:27,675,982.75,22.131182,30,1,30
2022/11/27,11:23:28,680,991,22.336182,30,1,31
2022/11/27,11:28:33,685,999.25,22.541182,31,1,31
2022/11/27,11:33:34,690,1007.5,22.746183,31,1,31
2022/11/27,11:38:33,695,1015.75,22.951183,31,1,31
2022/11/27,11:43:34,700,1024,23.156183,31,1,31
2022/11/27,11:48:34,705,1032.25,23.361183,31,1,31
2022/11/27,11:53:35,710,1040.5,23.566183,31,1,31
2022/11/27,11:58:35,715,1048.75,23.771183,31,1,31
2022/11/27,12:03:37,720,1057,23.976183,31,1,31
2022/11/27,12:08:38,725,1060,23.991183,31,1,32
2022/11/27,12:13:38,730,1063,24.006183,32,1,32
2022/11/27,12:18:38,735,1066,24.021183,32,1,31
2022/11/27,12:23:38,740,1069,24.036182,31,1,32
2022/11/27,12:28:39,745,1072,24.051182,32,1,32
2022/11/27,12:33:40,750,1075,24.066182,32,1,32
2022/11/27,12:38:41,755,1078,24.081182,32,1,32
2022/11/27,12:43:44,760,1081,24.096182,32,1,32
2022/11/27,12:48:45,765,1084,24.111182,32,1,32
2022/11/27,12:53:45,770,1087,24.126181,32,1,32
2022/11/27,12:58:45,775,1090,24.141181,32,1,32
2022/11/27,13:03:46,780,1093,24.156181,32,1,32
2022/11/27,13:08:46,785,1090.25,24.163681,32,1,32
2022/11/27,13:13:45,790,1087.5,24.171181,32,1,32
2022/11/27,13:18:47,795,1084.75,24.178681,32,1,33
2022/11/27,13:23:46,800,1082,24.186181,33,1,33
2022/11/27,13:28:48,805,1079.25,24.193681,33,1,33
2022/11/27,13:33:49,810,1076.5,24.201181,33,1,33
2022/11/27,13:38:50,815,1073.75,24.208681,33,1,33
2022/11/27,13:43:51,820,1071,24.216181,33,1,33
2022/11/27,13:48:53,825,1068.25,24.223681,33,1,33
2022/11/27,13:53:52,830,1065.5,24.231181,33,1,33
2022/11/27,13:58:53,835,1062.75,24.238681,33,1,33
2022/11/27,14:03:53,840,1060,24.246181,33,1,33
2022/11/27,14:08:53,845,1052,24.247014,33,1,33
2022/11/27,14:13:54,850,1044,24.247848,33,1,34
2022/11/27,14:18:55,855,1036,24.248681,34,1,33
2022/11/27,14:23:55,860,1028,24.249515,33,1,34
2022/11/27,14:28:54,865,1020,24.250348,34,1,34
2022/11/27,14:33:55,870,1012,24.251182,34,1,34
2022/11/27,14:38:56,875,1004,24.252015,34,1,34
2022/11/27,14:43:56,880,996,24.252848,34,1,33
2022/11/27,14:48:55,885,988,24.253682,33,1,33
2022/11/27,14:54:00,890,980,24.254515,33,1,33
2022/11/27,14:59:00,895,972,24.255349,33,1,33
2022/11/27,15:04:01,900,964,24.256182,33,1,33
2022/11/27,15:09:01,905,951.416667,24.212015,33,1,33
2022/11/27,15:14:03,910,938.833333,24.167849,33,1,33
2022/11/27,15:19:04,915,926.25,24.123682,33,1,33
2022/11/27,15:24:04,920,913.666667,24.079516,33,1,33
2022/11/27,15:29:04,925,901.083333,24.035349,33,1,33
2022/11/27,15:34:07,930,888.5,23.991183,33,1,33
2022/11/27,15:39:08,935,875.916667,23.947016,33,1,32
2022/11/27,15:44:08,940,863.333333,23.902849,32,1,33
2022/11/27,15:49:10,945,850.75,23.858683,33,1,33
2022/11/27,15:54:09,950,838.166667,23.814516,33,1,32
2022/11/27,15:59:10,955,825.583333,23.77035,32,1,32
2022/11/27,16:04:11,960,813,23.726183,32,1,32
2022/11/27,16:09:12,965,796.75,23.70035,32,1,32
2022/11/27,16:14:14,970,780.5,23.674516,32,1,32
2022/11/27,16:19:15,975,764.25,23.648683,32,1,32
2022/11/27,16:24:16,980,748,23.622849,32,1,31
2022/11/27,16:29:16,985,731.75,23.597016,31,1,31
2022/11/27,16:34:19,990,715.5,23.571183,31,1,31
2022/11/27,16:39:20,995,699.25,23.545349,31,1,31
2022/11/27,16:44:20,1000,683,23.519516,31,1,31
2022/11/27,16:49:20,1005,666.75,23.493682,31,1,30
2022/11/27,16:54:20,1010,650.5,23.467849,30,1,30
2022/11/27,16:59:20,1015,634.25,23.442015,30,1,30
2022/11/27,17:04:20,1020,618,23.416182,30,1,30
2022/11/27,17:09:21,1025,599.583333,23.367015,30,1,29
2022/11/27,17:14:23,1030,581.166667,23.317849,29,1,29
2022/11/27,17:19:24,1035,562.75,23.268682,29,1,29
2022/11/27,17:24:24,1040,544.333333,23.219515,29,1,28
2022/11/27,17:29:26,1045,525.916667,23.170348,28,1,28
2022/11/27,17:34:26,1050,507.5,23.121182,28,1,27
2022/11/27,17:39:26,1055,489.083333,23.072015,27,1,27
2022/11/27,17:44:27,1060,470.666667,23.022848,27,1,27
2022/11/27,17:49:27,1065,452.25,22.973681,27,1,26
2022/11/27,17:54:29,1070,433.833333,22.924515,26,1,26
2022/11/27,17:59:30,1075,415.416667,22.875348,26,1,26
2022/11/27,18:04:35,1080,397,22.826181,26,1,25
2022/11/27,18:09:36,1085,378.583333,22.617015,25,1,25
2022/11/27,18:14:36,1090,360.166667,22.407848,25,1,25
2022/11/27,18:19:36,1095,341.75,22.198682,25,1,24
2022/11/27,18:24:37,1100,323.333333,21.989515,24,1,24
2022/11/27,18:29:37,1105,304.916667,21.780349,24,1,23
2022/11/27,18:34:39,1110,286.5,21.571182,23,1,23
2022/11/27,18:39:45,1115,268.083333,21.362016,23,0,23
2022/11/27,18:44:47,1120,249.666667,21.152849,23,0,24
2022/11/27,18:49:46,1125,231.25,20.943683,24,0,25
2022/11/27,18:54:46,1130,212.833333,20.734516,25,0,26
2022/11/27,18:59:51,1135,194.416667,20.52535,26,0,26
2022/11/27,19:04:53,1140,176,20.316183,26,0,25
2022/11/27,19:09:54,1145,162.833333,20.266183,25,0,24
2022/11/27,19:14:55,1150,149.666667,20.216183,24,0,24
2022/11/27,19:19:56,1155,136.5,20.166183,24,0,24
2022/11/27,19:24:58,1160,123.333333,20.116183,24,0,23
2022/11/27,19:29:59,1165,110.166667,20.066183,23,0,23
2022/11/27,19:34:58,1170,97,20.016183,23,0,23
2022/11/27,19:40:01,1175,83.833333,19.966183,23,0,22
2022/11/27,19:45:03,1180,70.666667,19.916183,22,0,22
2022/11/27,19:50:04,1185,57.5,19.866183,22,0,22
2022/11/27,19:55:05,1190,44.333333,19.816183,22,0,22
2022/11/27,20:00:04,1195,31.166667,19.766183,22,0,22
2022/11/27,20:05:05,1200,18,19.716183,22,0,22
2022/11/27,20:10:05,1205,16.5,19.691183,22,0,22
2022/11/27,20:15:05,1210,15,19.666183,22,0,21
2022/11/27,20:20:06,1215,13.5,19.641183,21,0,21
2022/11/27,20:25:06,1220,12,19.616183,21,0,21
2022/11/27,20:30:07,1225,10.5,19.591183,21,0,21
2022/11/27,20:35:06,1230,9,19.566183,21,0,21
2022/11/27,20:40:07,1235,7.5,19.541182,21,0,21
2022/11/27,20:45:07,1240,6,19.516182,21,0,21
2022/11/27,20:50:08,1245,4.5,19.491182,21,0,21
2022/11/27,20:55:08,1250,3,19.466182,21,0,20
2022/11/27,21:00:07,1255,1.5,19.441182,20,0,20
2022/11/27,21:05:08,1260,0,19.416182,20,0,20
2022/11/27,21:10:09,1265,0,19.310349,20,0,20
2022/11/27,21:15:10,1270,0,19.204516,20,0,20
2022/11/27,21:20:10,1275,0,19.098682,20,0,20
2022/11/27,21:25:10,1280,0,18.992849,20,0,20
2022/11/27,21:30:09,1285,0,18.887016,20,0,20
2022/11/27,21:35:09,1290,0,18.781183,20,0,20
2022/11/27,21:40:11,1295,0,18.675349,20,0,20
2022/11/27,21:45:12,1300,0,18.569516,20,0,20
2022/11/27,21:50:12,1305,0,18.463683,20,0,20
2022/11/27,21:55:14,1310,0,18.35785,20,0,20
2022/11/27,22:00:13,1315,0,18.252016,20,0,20
2022/11/27,22:05:16,1320,0,18.146183,20,0,20
2022/11/27,22:10:19,1325,0,18.134516,20,0,20
2022/11/27,22:15:19,1330,0,18.12285,20,0,20
2022/11/27,22:20:19,1335,0,18.111183,20,0,20
2022/11/27,22:25:21,1340,0,18.099516,20,0,20
2022/11/27,22:30:22,1345,0,18.087849,20,0,20
2022/11/27,22:35:23,1350,0,18.076183,20,0,20
2022/11/27,22:40:22,1355,0,18.064516,20,0,20
2022/11/27,22:45:24,1360,0,18.052849,20,0,20
2022/11/27,22:50:26,1365,0,18.041182,20,0,20
2022/11/27,22:55:26,1370,0,18.029516,20,0,20
2022/11/27,23:00:25,1375,0,18.017849,20,0,20
2022/11/27,23:05:27,1380,0,18.006182,20,0,20
2022/11/27,23:10:27,1385,0,18.009273,20,0,19
2022/11/27,23:15:27,1390,0,18.012364,19,0,19
2022/11/27,23:20:29,1395,0,18.015455,19,0,18
2022/11/27,23:25:30,1400,0,18.018546,18,0,18
2022/11/27,23:30:32,1405,0,18.021637,18,0,18
2022/11/27,23:35:32,1410,0,18.024727,18,0,18
2022/11/27,23:40:33,1415,0,18.027818,18,0,18
2022/11/27,23:45:33,1420,0,18.030909,18,0,18
2022/11/27,23:50:33,1425,0,18.034,18,0,18
2022/11/27,23:55:34,1430,0,18.037091,18,0,17
2022/11/28,00:06:37,5,0,17.156181,17,0,17
2022/11/28,00:11:37,10,0,17.144363,17,0,17
2022/11/28,00:16:37,15,0,17.132545,17,0,17
2022/11/28,00:21:37,20,0,17.120727,17,0,17
2022/11/28,00:26:37,25,0,17.108909,17,0,17
2022/11/28,00:31:38,30,0,17.097091,17,0,17
2022/11/28,00:36:39,35,0,17.085272,17,0,17
2022/11/28,00:41:40,40,0,17.073454,17,0,17
2022/11/28,00:46:40,45,0,17.061636,17,0,17
2022/11/28,00:51:41,50,0,17.049818,17,0,17
2022/11/28,00:56:41,55,0,17.038,17,0,17
2022/11/28,01:01:42,60,0,17.026182,17,0,17
2022/11/28,01:06:42,65,0,16.976182,17,0,16
2022/11/28,01:11:43,70,0,16.926182,16,0,16
2022/11/28,01:16:43,75,0,16.876182,16,0,16
2022/11/28,01:21:45,80,0,16.826182,16,0,16
2022/11/28,01:26:45,85,0,16.776182,16,0,16
2022/11/28,01:31:45,90,0,16.726182,16,0,16
2022/11/28,01:36:47,95,0,16.676182,16,0,16
2022/11/28,01:41:47,100,0,16.626182,16,0,16
2022/11/28,01:46:48,105,0,16.576182,16,0,16
2022/11/28,01:51:49,110,0,16.526182,16,0,16
2022/11/28,01:56:50,115,0,16.476182,16,0,16
2022/11/28,02:01:50,120,0,16.426182,16,0,16
2022/11/28,02:06:51,125,0,16.416182,16,0,16
2022/11/28,02:11:51,130,0,16.406182,16,0,16
2022/11/28,02:16:52,135,0,16.396182,16,0,16
2022/11/28,02:21:53,140,0,16.386182,16,0,16
2022/11/28,02:26:53,145,0,16.376182,16,0,16
2022/11/28,02:31:54,150,0,16.366183,16,0,16
2022/11/28,02:36:54,155,0,16.356183,16,0,16
2022/11/28,02:41:55,160,0,16.346183,16,0,16
2022/11/28,02:46:54,165,0,16.336183,16,0,16
2022/11/28,02:51:54,170,0,16.326183,16,0,16
2022/11/28,02:56:56,175,0,16.316183,16,0,16
2022/11/28,03:01:58,180,0,16.306183,16,0,16
2022/11/28,03:07:00,185,0,16.273683,16,0,16
2022/11/28,03:12:00,190,0,16.241183,16,0,17
2022/11/28,03:17:01,195,0,16.208683,17,0,17
2022/11/28,03:22:01,200,0,16.176182,17,0,17
2022/11/28,03:27:03,205,0,16.143682,17,0,18
2022/11/28,03:32:05,210,0,16.111182,18,0,17
2022/11/28,03:37:05,215,0,16.078682,17,0,17
2022/11/28,03:42:05,220,0,16.046182,17,0,16
2022/11/28,03:47:05,225,0,16.013682,16,0,16
2022/11/28,03:52:04,230,0,15.981181,16,0,16
2022/11/28,03:57:06,235,0,15.948681,16,0,16
2022/11/28,04:02:06,240,0,15.916181,16,0,16
2022/11/28,04:07:06,245,0,15.869514,16,0,16
2022/11/28,04:12:08,250,0,15.822848,16,0,16
2022/11/28,04:17:09,255,0,15.776181,16,0,16
2022/11/28,04:22:10,260,0,15.729514,16,0,16
2022/11/28,04:27:11,265,0,15.682848,16,0,15
2022/11/28,04:32:10,270,0,15.636181,15,0,15
2022/11/28,04:37:12,275,0,15.589514,15,0,15
2022/11/28,04:42:12,280,0,15.542848,15,0,15
2022/11/28,04:47:13,285,0,15.496181,15,0,15
2022/11/28,04:52:13,290,0,15.449514,15,0,15
2022/11/28,04:57:12,295,0,15.402848,15,0,15
2022/11/28,05:02:13,300,0,15.356181,15,0,15
2022/11/28,05:07:12,305,1,15.369514,15,0,15
2022/11/28,05:12:18,310,2,15.382848,15,0,15
2022/11/28,05:17:21,315,3,15.396181,15,0,15
2022/11/28,05:22:22,320,4,15.409514,15,0,15
2022/11/28,05:27:22,325,5,15.422848,15,0,15
2022/11/28,05:32:23,330,6,15.436181,15,0,15
2022/11/28,05:37:23,335,7,15.449514,15,0,15
2022/11/28,05:42:25,340,8,15.462848,15,0,15
2022/11/28,05:47:26,345,9,15.476181,15,0,15
2022/11/28,05:52:26,350,10,15.489514,15,0,15
2022/11/28,05:57:28,355,11,15.502848,15,0,15
2022/11/28,06:02:28,360,12,15.516181,15,0,16
2022/11/28,06:07:29,365,24.083333,15.795348,16,0,16
2022/11/28,06:12:29,370,36.166667,16.074515,16,0,16
2022/11/28,06:17:30,375,48.25,16.353681,16,0,16
2022/11/28,06:22:31,380,60.333333,16.632848,16,0,16
2022/11/28,06:27:33,385,72.416667,16.912015,16,0,16
2022/11/28,06:32:32,390,84.5,17.191182,16,0,17
2022/11/28,06:37:33,395,96.583333,17.470348,17,0,18
2022/11/28,06:42:35,400,108.666667,17.749515,18,0,20
2022/11/28,06:47:36,405,120.75,18.028682,20,0,22
2022/11/28,06:52:36,410,132.833333,18.307849,22,0,23
2022/11/28,06:57:37,415,144.916667,18.587015,23,0,24
2022/11/28,07:02:37,420,157,18.866182,24,0,25
2022/11/28,07:07:38,425,175.416667,18.974515,25,0,26
2022/11/28,07:12:39,430,193.833333,19.082849,26,0,28
2022/11/28,07:17:38,435,212.25,19.191182,28,1,30
2022/11/28,07:22:39,440,230.666667,19.299515,30,1,26
2022/11/28,07:27:40,445,249.083333,19.407849,26,1,24
2022/11/28,07:32:44,450,267.5,19.516182,24,1,24
2022/11/28,07:37:45,455,285.916667,19.624515,24,1,24
2022/11/28,07:42:44,460,304.333333,19.732849,24,1,24
2022/11/28,07:47:44,465,322.75,19.841182,24,1,25
2022/11/28,07:52:48,470,341.166667,19.949515,25,1,25
2022/11/28,07:57:49,475,359.583333,20.057849,25,1,25
2022/11/28,08:02:50,480,378,20.166182,25,1,26
2022/11/28,08:07:51,485,396.916667,20.246182,26,1,26
2022/11/28,08:12:51,490,415.833333,20.326182,26,1,27
2022/11/28,08:17:52,495,434.75,20.406182,27,1,27
2022/11/28,08:22:51,500,453.666667,20.486182,27,1,28
2022/11/28,08:27:52,505,472.583333,20.566182,28,1,28
2022/11/28,08:32:53,510,491.5,20.646183,28,1,28
2022/11/28,08:37:52,515,510.416667,20.726183,28,1,28
2022/11/28,08:42:53,520,529.333333,20.806183,28,1,29
2022/11/28,08:47:52,525,548.25,20.886183,29,1,29
2022/11/28,08:52:53,530,567.166667,20.966183,29,1,30
2022/11/28,08:57:53,535,586.083333,21.046183,30,1,30
2022/11/28,09:02:52,540,605,21.126183,30,1,30
2022/11/28,09:07:56,545,621.5,21.259516,30,1,30
2022/11/28,09:12:57,550,638,21.39285,30,1,30
2022/11/28,09:17:57,555,654.5,21.526183,30,1,30
2022/11/28,09:22:58,560,671,21.659516,30,1,30
2022/11/28,09:27:59,565,687.5,21.79285,30,1,30
2022/11/28,09:33:00,570,704,21.926183,30,1,30
2022/11/28,09:38:01,575,720.5,22.059516,30,1,30
2022/11/28,09:43:02,580,737,22.19285,30,1,31
2022/11/28,09:48:03,585,753.5,22.326183,31,1,31
2022/11/28,09:53:03,590,770,22.459516,31,1,31
2022/11/28,09:58:05,595,786.5,22.59285,31,1,31
2022/11/28,10:03:05,600,803,22.726183,31,1,31
2022/11/28,10:08:06,605,815.916667,22.94285,31,1,32
2022/11/28,10:13:06,610,828.833333,23.159516,32,1,32
2022/11/28,10:18:08,615,841.75,23.376183,32,1,32
2022/11/28,10:23:09,620,854.666667,23.592849,32,1,32
2022/11/28,10:28:09,625,867.583333,23.809516,32,1,32
2022/11/28,10:33:10,630,880.5,24.026182,32,1,32
2022/11/28,10:38:11,635,893.416667,24.242849,32,1,32
2022/11/28,10:43:11,640,906.333333,24.459515,32,1,32
2022/11/28,10:48:10,645,919.25,24.676182,32,1,33
2022/11/28,10:53:12,650,932.166667,24.892848,33,1,32
2022/11/28,10:58:11,655,945.083333,25.109515,32,1,32
2022/11/28,11:03:13,660,958,25.326181,32,1,33
2022/11/28,11:08:12,665,966.083333,25.549514,33,1,33
2022/11/28,11:13:14,670,974.166667,25.772848,33,1,33
2022/11/28,11:18:17,675,982.25,25.996181,33,1,33
2022/11/28,11:23:17,680,990.333333,26.219515,33,1,33
2022/11/28,11:28:17,685,998.416667,26.442848,33,1,33
2022/11/28,11:33:18,690,1006.5,26.666182,33,1,34
2022/11/28,11:38:18,695,1014.583333,26.889515,34,1,33
2022/11/28,11:43:19,700,1022.666667,27.112848,33,1,34
2022/11/28,11:48:19,705,1030.75,27.336182,34,1,34
2022/11/28,11:53:20,710,1038.833333,27.559515,34,1,34
2022/11/28,11:58:20,715,1046.916667,27.782849,34,1,34
2022/11/28,12:03:21,720,1055,28.006182,34,1,34
2022/11/28,12:08:21,725,1057.833333,28.027015,34,1,34
2022/11/28,12:13:23,730,1060.666667,28.047849,34,1,34
2022/11/28,12:18:23,735,1063.5,28.068682,34,1,34
2022/11/28,12:23:24,740,1066.333333,28.089515,34,1,34
2022/11/28,12:28:23,745,1069.166667,28.110349,34,1,33
2022/11/28,12:33:25,750,1072,28.131182,33,1,34
2022/11/28,12:38:24,755,1074.833333,28.152015,34,1,34
2022/11/28,12:43:25,760,1077.666667,28.172849,34,1,34
2022/11/28,12:48:26,765,1080.5,28.193682,34,1,35
2022/11/28,12:53:27,770,1083.333333,28.214515,35,1,34
2022/11/28,12:58:28,775,1086.166667,28.235349,34,1,34
2022/11/28,13:03:28,780,1089,28.256182,34,1,35
2022/11/28,13:08:29,785,1084.75,28.266182,35,1,35
2022/11/28,13:13:28,790,1080.5,28.276182,35,1,35
2022/11/28,13:18:28,795,1076.25,28.286182,35,1,35
2022/11/28,13:23:30,800,1072,28.296182,35,1,34
2022/11/28,13:28:31,805,1067.75,28.306182,34,1,33
2022/11/28,13:33:31,810,1063.5,28.316183,33,1,35
2022/11/28,13:38:31,815,1059.25,28.326183,35,1,34
2022/11/28,13:43:31,820,1055,28.336183,34,1,34
2022/11/28,13:48:31,825,1050.75,28.346183,34,1,35
2022/11/28,13:53:30,830,1046.5,28.356183,35,1,35
2022/11/28,13:58:31,835,1042.25,28.366183,35,1,35
2022/11/28,14:03:31,840,1038,28.376183,35,1,35
2022/11/28,14:08:32,845,1027.416667,28.369516,35,1,34
2022/11/28,14:13:33,850,1016.833333,28.36285,34,1,36
2022/11/28,14:18:33,855,1006.25,28.356183,36,1,35
2022/11/28,14:23:34,860,995.666667,28.349516,35,1,34
2022/11/28,14:28:33,865,985.083333,28.34285,34,1,35
2022/11/28,14:33:34,870,974.5,28.336183,35,1,35
2022/11/28,14:38:34,875,963.916667,28.329516,35,1,35
2022/11/28,14:43:35,880,953.333333,28.32285,35,1,34
2022/11/28,14:48:34,885,942.75,28.316183,34,1,35
2022/11/28,14:53:35,890,932.166667,28.309516,35,1,35
2022/11/28,14:58:35,895,921.583333,28.30285,35,1,35
2022/11/28,15:03:35,900,911,28.296183,35,1,35
2022/11/28,15:08:35,905,894.75,28.231183,35,1,35
2022/11/28,15:13:34,910,878.5,28.166183,35,1,34
2022/11/28,15:18:36,915,862.25,28.101183,34,1,32
2022/11/28,15:23:36,920,846,28.036183,32,1,32
2022/11/28,15:28:37,925,829.75,27.971183,32,1,33
2022/11/28,15:33:37,930,813.5,27.906183,33,1,33
2022/11/28,15:38:38,935,797.25,27.841182,33,1,34
2022/11/28,15:43:40,940,781,27.776182,34,1,32
2022/11/28,15:48:40,945,764.75,27.711182,32,1,32
2022/11/28,15:53:40,950,748.5,27.646182,32,1,31
2022/11/28,15:58:42,955,732.25,27.581182,31,1,31
2022/11/28,16:03:44,960,716,27.516182,31,1,31
2022/11/28,16:08:44,965,702.25,27.488682,31,1,31
2022/11/28,16:13:45,970,688.5,27.461182,31,1,32
2022/11/28,16:18:44,975,674.75,27.433682,32,1,33
2022/11/28,16:23:46,980,661,27.406182,33,1,31
2022/11/28,16:28:46,985,647.25,27.378682,31,1,31
2022/11/28,16:33:47,990,633.5,27.351182,31,1,30
2022/11/28,16:38:46,995,619.75,27.323682,30,1,29
2022/11/28,16:43:51,1000,606,27.296182,29,1,30
2022/11/28,16:48:52,1005,592.25,27.268682,30,1,32
2022/11/28,16:53:54,1010,578.5,27.241182,32,1,29
2022/11/28,16:58:56,1015,564.75,27.213682,29,1,29
2022/11/28,17:03:57,1020,551,27.186182,29,1,30
2022/11/28,17:08:57,1025,533.166667,27.186182,30,1,29
2022/11/28,17:13:58,1030,515.333333,27.186182,29,1,28
2022/11/28,17:18:58,1035,497.5,27.186182,28,1,26
2022/11/28,17:23:59,1040,479.666667,27.186182,26,1,27
2022/11/28,17:28:59,1045,461.833333,27.186182,27,1,29
2022/11/28,17:33:59,1050,444,27.186182,29,1,29
2022/11/28,17:39:00,1055,426.166667,27.186182,29,1,28
2022/11/28,17:44:01,1060,408.333333,27.186182,28,1,28
2022/11/28,17:49:01,1065,390.5,27.186182,28,1,28
2022/11/28,17:54:02,1070,372.666667,27.186182,28,1,28
2022/11/28,17:59:02,1075,354.833333,27.186182,28,1,28
2022/11/28,18:04:02,1080,337,27.186182,28,1,27
2022/11/28,18:09:02,1085,321.75,26.899515,27,1,27
2022/11/28,18:14:02,1090,306.5,26.612849,27,1,26
2022/11/28,18:19:02,1095,291.25,26.326182,26,1,26
2022/11/28,18:24:01,1100,276,26.039515,26,1,26
2022/11/28,18:29:02,1105,260.75,25.752848,26,1,26
2022/11/28,18:34:02,1110,245.5,25.466182,26,1,25
2022/11/28,18:39:03,1115,230.25,25.179515,25,1,25
2022/11/28,18:44:08,1120,215,24.892848,25,1,24
2022/11/28,18:49:08,1125,199.75,24.606181,24,1,24
2022/11/28,18:54:10,1130,184.5,24.319515,24,1,23
2022/11/28,18:59:09,1135,169.25,24.032848,23,1,23
2022/11/28,19:04:10,1140,154,23.746181,23,0,23
2022/11/28,19:09:10,1145,142.666667,23.666181,23,0,24
2022/11/28,19:14:10,1150,131.333333,23.586181,24,0,25
2022/11/28,19:19:12,1155,120,23.506181,25,0,25
2022/11/28,19:24:13,1160,108.666667,23.426181,25,0,25
2022/11/28,19:29:14,1165,97.333333,23.346181,25,0,24
2022/11/28,19:34:15,1170,86,23.266182,24,0,24
2022/11/28,19:39:15,1175,74.666667,23.186182,24,0,24
2022/11/28,19:44:15,1180,63.333333,23.106182,24,0,24
2022/11/28,19:49:16,1185,52,23.026182,24,0,24
2022/11/28,19:54:17,1190,40.666667,22.946182,24,0,23
2022/11/28,19:59:16,1195,29.333333,22.866182,23,0,23
2022/11/28,20:04:18,1200,18,22.786182,23,0,22
2022/11/28,20:09:18,1205,16.5,22.736182,22,0,23
2022/11/28,20:14:18,1210,15,22.686182,23,0,23
2022/11/28,20:19:19,1215,13.5,22.636182,23,0,22
2022/11/28,20:24:20,1220,12,22.586182,22,0,22
2022/11/28,20:29:20,1225,10.5,22.536182,22,0,22
2022/11/28,20:34:22,1230,9,22.486182,22,0,22
2022/11/28,20:39:21,1235,7.5,22.436182,22,0,22
2022/11/28,20:44:22,1240,6,22.386182,22,0,22
2022/11/28,20:49:22,1245,4.5,22.336182,22,0,21
2022/11/28,20:54:22,1250,3,22.286182,21,0,21
2022/11/28,20:59:23,1255,1.5,22.236182,21,0,21
2022/11/28,21:04:25,1260,0,22.186182,21,0,21
2022/11/28,21:09:25,1265,0,22.040349,21,0,21
2022/11/28,21:14:25,1270,0,21.894515,21,0,21
2022/11/28,21:19:26,1275,0,21.748682,21,0,21
2022/11/28,21:24:26,1280,0,21.602849,21,0,21
2022/11/28,21:29:27,1285,0,21.457015,21,0,21
2022/11/28,21:34:27,1290,0,21.311182,21,0,20
2022/11/28,21:39:29,1295,0,21.165349,20,0,21
2022/11/28,21:44:31,1300,0,21.019515,21,0,21
2022/11/28,21:49:31,1305,0,20.873682,21,0,20
2022/11/28,21:54:32,1310,0,20.727849,20,0,20
2022/11/28,21:59:32,1315,0,20.582015,20,0,20
2022/11/28,22:04:33,1320,0,20.436182,20,0,20
2022/11/28,22:09:35,1325,0,20.359515,20,0,20
2022/11/28,22:14:36,1330,0,20.282849,20,0,20
2022/11/28,22:19:36,1335,0,20.206182,20,0,20
